Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,955782,605333,42825371254,40083721,954394,612940,42558190904,40584931,1204578,1914023,79583261,85383850659,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947476,66463310252,62659224,973365,628598,43293279196,41626336,1562818,2472628,103223867,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562818,109751261501,103223867,1914125,1204578,85384004883,79583261,2760298,4382430,182255587,195134942612,0
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,955884,605333,42825525478,40083721,954394,612940,42558190904,40584931,1204578,1914125,79583261,85384004883,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947476,66463310252,62659224,973365,628598,43293279196,41626336,1562818,2472628,103223867,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562818,109751261501,103223867,1914227,1204578,85384159107,79583261,2760298,4382532,182255587,195135096836,0
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,955986,605333,42825679702,40083721,954394,612940,42558190904,40584931,1204578,1914227,79583261,85384159107,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947478,66463310252,62659308,973365,628600,43293279196,41626420,1562820,2472628,103223951,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562820,109751261501,103223951,1914329,1204579,85384311861,79583303,2760299,4382634,182255629,195135249590,0
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,956088,605334,42825832456,40083763,954394,612940,42558190904,40584931,1204579,1914329,79583303,85384311861,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947478,66463310252,62659308,973365,628600,43293279196,41626420,1562820,2472628,103223951,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562820,109751261501,103223951,1914431,1204579,85384466085,79583303,2760299,4382736,182255629,195135403814,0
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,956190,605334,42825986680,40083763,954394,612940,42558190904,40584931,1204579,1914431,79583303,85384466085,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947478,66463310252,62659308,973365,628600,43293279196,41626420,1562820,2472628,103223951,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562820,109751261501,103223951,1914532,1204579,85384618797,79583303,2760299,4382837,182255629,195135556526,0
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,956291,605334,42826139392,40083763,954394,612940,42558190904,40584931,1204579,1914532,79583303,85384618797,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
3,9,2,3,0,1,2,3,0,0,0,0,1660937,947478,66463310252,62659308,973365,628600,43293279196,41626420,1562820,2472628,103223951,109751261501,0
3,9,2,2,0,1,2,3,0,0,0,0,2472628,1562820,109751261501,103223951,1914635,1204579,85384774533,79583303,2760299,4382940,182255629,195135712262,0
3,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
3,9,2,4,0,1,2,3,0,0,0,0,956394,605334,42826295128,40083763,954394,612940,42558190904,40584931,1204579,1914635,79583303,85384774533,0
3,9,2,7,0,1,2,3,0,0,0,0,491151,328552,21799584098,21844636,1529440,970250,68121660544,64201952,1285300,2024433,84945136,89921532782,0
3,9,2,6,0,1,2,3,0,0,0,0,1007328,629202,45080723500,41660220,980150,623924,43873671072,41316512,1239611,1991322,81900101,88954682853,0
4,9,2,3,0,1,2,3,0,0,0,0,1660937,947479,66463310252,62660820,973365,628601,43293279196,41627932,1562821,2472628,103225463,109751261501,0
4,9,2,2,0,1,2,3,0,0,0,0,2472628,1562821,109751261501,103225463,1914711,1204580,85384889445,79584815,2760300,4383016,182257141,195135827174,0
4,9,2,5,0,1,2,3,0,0,0,0,1991322,1239611,88954682853,81900101,2024433,1285300,89921532782,84945136,2518611,4011449,166345297,178875893776,0
