Source IP,Destination IP,Protocol,Switch,P1,P2,P3,P4,P1 Rx Packet,P1 Tx Packet,P1 Rx Bytes,P1 Tx Bytes,P2 Rx Packet,P2 Tx Packet,P2 Rx Bytes,P2 Tx Bytes,P3 Rx Packet,P3 Tx Packet,P3 Rx Bytes,P3 Tx Bytes,P4 Rx Packet,P4 Tx Packet,P4 Rx Bytes,P4 Tx Bytes,Label
1,9,1,3,0,1,2,3,0,0,0,0,417998,163003,11002403200,10843058,736,9773,55344,743434,159911,256918,10584363,10997120231,0
1,9,1,2,0,1,2,3,0,0,0,0,256918,159911,10997120231,10584363,5184,6997,388926,500056,160079,257881,10602632,10997193043,0
1,9,1,5,0,1,2,3,0,0,0,0,5208,6408,391172,462172,5208,6433,391111,464395,6883,6199,506769,467211,0
1,9,1,4,0,1,2,3,0,0,0,0,739,10115,55302,761137,742,10126,55540,761703,6997,5184,500056,388926,0
1,9,1,7,0,1,2,3,0,0,0,0,745,9724,55890,740464,761,9753,57234,742906,6433,5208,464395,391111,0
1,9,1,6,0,1,2,3,0,0,0,0,751,9730,56422,739924,754,9741,56688,740582,6408,5208,462172,391172,0
3,9,1,1,0,1,2,3,0,0,0,0,257886,160084,10997193533,10603122,6204,6888,467701,507259,155289,261665,10258338,10997514514,0
3,9,1,3,0,1,2,3,0,0,0,0,417999,163004,11002403298,10843156,737,9774,55442,743532,159913,256920,10584559,10997120427,0
3,9,1,2,0,1,2,3,0,0,0,0,256920,159913,10997120427,10584559,5187,7000,389220,500350,160084,257886,10603122,10997193533,0
3,9,1,5,0,1,2,3,0,0,0,0,5211,6411,391466,462466,5210,6435,391307,464591,6888,6204,507259,467701,0
3,9,1,4,0,1,2,3,0,0,0,0,741,10117,55498,761333,743,10127,55638,761801,7000,5187,500350,389220,0
3,9,1,7,0,1,2,3,0,0,0,0,746,9725,55988,740562,762,9754,57332,743004,6435,5210,464591,391307,0
3,9,1,6,0,1,2,3,0,0,0,0,752,9731,56520,740022,756,9743,56884,740778,6411,5211,462466,391466,0
4,9,1,1,0,1,2,3,0,0,0,0,257891,160089,10997194023,10603612,6208,6892,468093,507651,155298,261674,10259220,10997515396,0
4,9,1,3,0,1,2,3,0,0,0,0,418000,163005,11002403396,10843254,738,9775,55540,743630,159915,256922,10584755,10997120623,0
4,9,1,2,0,1,2,3,0,0,0,0,256922,159915,10997120623,10584755,5190,7003,389514,500644,160089,257891,10603612,10997194023,0
4,9,1,5,0,1,2,3,0,0,0,0,5213,6413,391662,462662,5212,6437,391503,464787,6892,6208,507651,468093,0
4,9,1,4,0,1,2,3,0,0,0,0,742,10118,55596,761431,745,10129,55834,761997,7003,5190,500644,389514,0
4,9,1,7,0,1,2,3,0,0,0,0,747,9726,56086,740660,763,9755,57430,743102,6437,5212,464787,391503,0
4,9,1,6,0,1,2,3,0,0,0,0,753,9732,56618,740120,757,9744,56982,740876,6413,5213,462662,391662,0
2,9,1,1,0,1,2,3,0,0,0,0,257896,160094,10997194513,10604102,6214,6898,468681,508239,155309,261685,10260298,10997516474,0
2,9,1,3,0,1,2,3,0,0,0,0,418001,163006,11002403494,10843352,740,9777,55736,743826,159918,256925,10585049,10997120917,0
2,9,1,2,0,1,2,3,0,0,0,0,256925,159918,10997120917,10585049,5192,7005,389710,500840,160094,257896,10604102,10997194513,0
2,9,1,5,0,1,2,3,0,0,0,0,5216,6416,391956,462956,5215,6440,391797,465081,6898,6214,508239,468681,0
2,9,1,4,0,1,2,3,0,0,0,0,743,10119,55694,761529,746,10130,55932,762095,7005,5192,500840,389710,0
2,9,1,7,0,1,2,3,0,0,0,0,749,9728,56282,740856,764,9756,57528,743200,6440,5215,465081,391797,0
